Second,total_cpu_usage_usr,total_cpu_usage_sys,disk_read,disk_write,mem_used,mem_free,mem_buff,mem_cach
13710,4.097,1.463,0,0,7173341184,11071254528,2897862656,41701965824
13711,5.440,1.786,0,0,7211610112,11032784896,2897862656,41701969920
13712,4.994,1.498,0,131072,7244181504,11000053760,2897862656,41701974016
13713,6.991,1.706,0,1138688,7275855872,10968158208,2897862656,41702129664
13714,5.208,0.875,0,2150400,7307911168,10936332288,2897862656,41701793792
13715,3.792,1.458,0,1925120,7332974592,10910892032,2897862656,41702096896
13716,5.370,1.652,0,1667072,7369572352,10873827328,2897862656,41702449152
13717,4.534,1.747,0,1679360,7395004416,10848030720,2897862656,41702699008
13718,3.374,1.749,0,1978368,7417311232,10825822208,2897862656,41702502400
13719,3.515,0.628,0,2195456,7457148928,10785869824,2897862656,41702576128
13720,4.657,1.622,0,679936,7497424896,10745450496,2897862656,41702686720
13721,5.324,1.622,0,163840,7536488448,10706337792,2897862656,41702719488
13722,5.831,1.749,0,1593344,7540072448,10702422016,2897866752,41702948864
13723,3.447,1.287,0,5980160,7547183104,10695569408,2897866752,41702617088
13724,3.918,0.834,0,2174976,7551971328,10690621440,2897866752,41702793216
13725,3.744,1.664,0,1843200,7554240512,10687893504,2897866752,41703112704
13726,3.250,1.625,0,1859584,7556964352,10685407232,2897866752,41702842368
13727,3.241,1.828,0,2674688,7557373952,10685214720,2897866752,41702608896
13728,3.664,1.291,0,798720,7561801728,10680524800,2897866752,41702846464
13729,4.432,1.160,0,155648,7565946880,10676342784,2897866752,41702883328
13730,4.782,2.121,0,114688,7130828800,11111550976,2897866752,41702891520
13731,4.619,1.748,0,0,7195136000,11047178240,2897866752,41702891520
13732,5.303,1.670,0,0,7239823360,11002388480,2897866752,41702903808
13733,5.799,0.918,0,2535424,7275413504,10966728704,2897866752,41702907904
13734,4.644,1.255,0,2068480,7308640256,10933399552,2897866752,41703010304
13735,5.125,1.917,0,962560,7344697344,10897145856,2897866752,41703182336
13736,5.156,1.663,0,954368,7380328448,10862125056,2897866752,41702588416
13737,3.595,1.630,0,974848,7407579136,10834612224,2897866752,41702850560
13738,3.496,0.832,0,761856,7439355904,10802667520,2897866752,41703010304
13739,4.341,1.461,0,1703936,7488557056,10753429504,2897866752,41703063552
13740,3.494,1.373,0,872448,7519821824,10721898496,2897866752,41703288832
13741,3.913,1.749,0,946176,7545262080,10696269824,2897866752,41703436288
13742,4.245,1.914,0,2437120,7580106752,10661801984,2897866752,41703059456
13743,4.297,0.501,0,667648,7585058816,10656776192,2897866752,41703092224
13744,4.936,1.866,0,1773568,7599046656,10642632704,2897866752,41703247872
13745,3.665,1.583,0,876544,7603109888,10638376960,2897866752,41703399424
13746,3.912,1.540,0,458752,7603945472,10637447168,2897866752,41703493632
13747,3.843,1.128,0,45056,7609724928,10631581696,2897866752,41703538688
13748,4.038,1.041,0,28672,7615090688,10626220032,2897866752,41703550976
13749,4.042,1.417,0,823296,7620943872,10620317696,2897866752,41703616512
13750,4.229,1.658,0,659456,7628734464,10612510720,2897866752,41703641088
13751,3.407,1.662,0,585728,7621238784,10619854848,2897866752,41703735296
13752,3.597,1.004,0,2920448,7624286208,10616606720,2897866752,41703936000
13753,2.753,1.460,0,757760,7626276864,10614935552,2897866752,41703583744
13754,3.414,1.665,0,987136,7629385728,10611671040,2897866752,41703747584
13755,3.582,1.499,0,1650688,7632175104,10608734208,2897866752,41703911424
13756,3.048,1.587,0,1081344,7637737472,10603081728,2897866752,41704026112
13757,3.837,0.626,0,647168,7643828224,10596851712,2897866752,41704173568
13758,3.368,1.414,0,1527808,7645868032,10594807808,2897866752,41704087552
13759,3.381,1.711,0,589824,7648878592,10592014336,2897866752,41703878656
13760,3.407,1.703,0,1949696,7650959360,10589745152,2897866752,41704116224
13761,4.101,1.657,0,544768,7653879808,10586812416,2897866752,41704128512
13762,3.859,0.581,0,2228224,7655538688,10584969216,2897866752,41704280064
13763,3.830,1.415,0,118784,7656132608,10584334336,2897866752,41704321024
13764,4.847,1.698,0,577536,7656206336,10584223744,2897866752,41704366080
13765,4.003,1.460,0,188416,7657963520,10582446080,2897866752,41704386560
13766,4.525,1.245,0,24576,7641845760,10598539264,2897866752,41704411136
13767,5.237,1.814,0,24576,7167795200,11072647168,2897866752,41704419328
13768,4.255,1.836,0,0,7236653056,11003723776,2897866752,41704484864
13769,5.125,1.833,0,0,7272632320,10967629824,2897866752,41704484864
13770,5.809,1.701,0,1204224,7312338944,10927960064,2897866752,41704488960
13771,5.182,1.617,0,131072,7104892928,11108179968,2897866752,41731710976
13772,1.334,1.084,0,1163264,7114362880,11098554368,2897866752,41731866624
13773,0.417,1.500,0,0,7115059200,11097858048,2897866752,41731866624
13774,0.250,1.209,0,0,7115722752,11097182208,2897866752,41731878912
13775,0.375,1.376,0,27975680,7116021760,11096879104,2897866752,41731883008
13776,0.334,0.584,0,663552,7116492800,11096403968,2897866752,41731887104
13777,0.250,1.167,0,20480,7115501568,11097305088,2897866752,41731977216
13778,0.375,1.334,0,0,7115386880,11097415680,2897866752,41731981312
13779,0.417,1.333,0,0,7116480512,11096322048,2897866752,41731981312
13780,0.250,1.210,0,212992,7117529088,11095273472,2897866752,41731981312
13781,0.250,0.375,0,77824,7117029376,11095769088,2897866752,41731985408
13782,3.542,2.500,0,2351104,7069933568,11149484032,2897866752,41732120576
13783,5.768,3.651,16384,5279744,6391476224,11836489728,2897866752,41731293184
13784,0.334,1.503,0,1196032,6391128064,11837882368,2897866752,41731293184
13785,0.334,1.168,0,16384,6391562240,11837448192,2897866752,41731293184
13786,0.209,0.334,0,0,6391099392,11837911040,2897866752,41731293184
13787,0.541,1.457,0,20480,6314086400,11914932224,2897866752,41731293184
13788,4.413,2.831,0,2895872,6285824000,12167512064,2897866752,41514872832
13789,5.436,2.905,0,33767424,6297825280,12137975808,2897866752,41532354560
13790,10.682,6.027,0,3645440,6413389824,12020011008,2897866752,41532784640
13791,8.472,2.367,0,37240832,6544408576,11862376448,2897866752,41555660800
13792,19.316,4.130,0,22429696,6683553792,11713691648,2897866752,41561804800
13793,21.488,3.658,0,13725696,6828269568,11577229312,2897866752,41551695872
13794,30.942,6.214,0,44027904,7041998848,11226988544,2897866752,41683988480
13795,35.346,2.248,16384,872448,7116181504,11144474624,2897866752,41690902528
13796,44.043,2.864,0,405504,7256973312,10996731904,2897866752,41697648640
13797,4.678,1.838,4489216,23244800,7064944640,11184476160,2897866752,41701720064
13798,6.019,1.743,0,0,7097090048,11145363456,2897866752,41708527616
13799,7.491,1.124,0,1306624,7151128576,11090878464,2897866752,41708908544
13800,2.080,0.666,0,192512,7128403968,11120459776,2897866752,41701945344
13801,0.458,1.582,0,0,7129178112,11119714304,2897866752,41701883904
13802,0.459,1.459,0,0,7129579520,11119288320,2897866752,41701908480
13803,0.458,1.250,0,0,7129882624,11118936064,2897866752,41701957632
13804,0.250,0.793,0,0,7130742784,11118043136,2897866752,41701990400
13805,0.334,1.001,0,126976,7130947584,11117793280,2897866752,41702035456
13806,0.292,1.210,0,0,7130423296,11118260224,2897866752,41702076416
13807,0.376,1.294,0,0,7130042368,11118641152,2897866752,41702076416
13808,0.750,1.458,0,0,7126757376,11122434048,2897866752,41702285312
13809,0.417,0.500,0,0,7126900736,11122208768,2897866752,41702318080
13810,0.501,1.252,0,65536,7127101440,11121876992,2897866752,41702440960
13811,3.371,1.831,0,2224128,7054897152,11194486784,2897866752,41701969920
13812,5.272,1.328,0,0,7046647808,11202781184,2897866752,41701974016
13813,2.251,1.459,0,1249280,7083204608,11166216192,2897866752,41701982208
13814,0.333,0.375,0,0,7083573248,11165827072,2897866752,41702002688
13815,0.375,1.334,0,20480,7083323392,11166023680,2897866752,41702006784
13816,0.333,1.334,0,12288,7083753472,11165573120,2897866752,41702019072
13817,0.209,1.418,0,0,7083810816,11165523968,2897866752,41702019072
13818,0.333,1.083,0,118784,7084388352,11164946432,2897866752,41702019072
13819,0.167,0.709,0,0,7084875776,11164450816,2897866752,41702019072
13820,0.167,1.252,0,0,7082708992,11166625792,2897866752,41702019072
13821,0.250,1.418,0,0,7081992192,11167272960,2897866752,41702023168
13822,0.250,1.375,0,0,7081189376,11168100352,2897866752,41702023168
13823,0.375,0.750,0,3362816,7082582016,11166711808,2897866752,41702027264
13824,0.334,0.834,0,516096,7082344448,11166949376,2897866752,41702027264
13825,0.250,1.251,0,20480,7082139648,11167154176,2897866752,41702027264
13826,1.912,1.663,0,180224,7102177280,11146919936,2897866752,41702068224
13827,4.419,1.584,0,581632,7148937216,11098931200,2897866752,41702109184
13828,3.289,0.791,32768,15122432,7180922880,11065491456,2897866752,41702359040
13829,3.822,1.288,32768,5689344,7196475392,11049717760,2897866752,41702260736
13830,5.687,1.743,0,0,7264317440,10981908480,2897866752,41702277120
13831,4.153,1.537,0,0,7299489792,10946736128,2897866752,41702285312
13832,3.283,1.787,0,0,7331987456,10914164736,2897866752,41702301696
13833,3.053,0.920,0,7122944,7363735552,10882457600,2897866752,41702309888
13834,2.713,1.586,0,86016,7395078144,10851123200,2897866752,41702309888
13835,3.204,2.039,0,20480,7427088384,10819067904,2897866752,41702313984
13836,3.333,1.792,0,12288,7453892608,10792296448,2897866752,41702322176
13837,3.049,1.337,0,229376,7474925568,10771271680,2897866752,41702322176
13838,4.623,1.499,0,6049792,7071125504,11174993920,2897866752,41702350848
13839,4.462,1.710,0,0,7130435584,11115601920,2897866752,41702350848
13840,5.320,1.621,0,0,7178653696,11067142144,2897866752,41702354944
13841,5.574,1.622,0,102400,7211765760,11033980928,2897866752,41702354944
13842,5.863,1.538,0,0,7292059648,10953641984,2897866752,41702359040
13843,3.667,1.167,0,1212416,7325523968,10920169472,2897866752,41702367232
13844,2.594,1.715,0,4096,7363567616,10882134016,2897866752,41702367232
13845,2.879,1.544,0,20480,7396663296,10849013760,2897866752,41702367232
13846,2.882,1.754,0,266240,7427153920,10818547712,2897866752,41702367232
13847,3.294,1.251,0,0,7453360128,10792341504,2897866752,41702367232
13848,3.164,1.207,0,573440,7477424128,10768232448,2897866752,41702371328
13849,4.037,2.330,0,217088,7041892352,11203837952,2897866752,41702375424
13850,4.823,1.871,0,0,7106502656,11139203072,2897866752,41702379520
13851,5.486,1.746,0,0,7156625408,11088838656,2897866752,41702383616
13852,5.445,0.499,0,0,7203561472,11041894400,2897866752,41702391808
13853,5.482,1.993,0,40960,7070126080,11175194624,2897866752,41702412288
13854,5.576,1.540,0,749568,7145922560,11099115520,2897866752,41702670336
13855,5.452,1.706,0,20480,7183867904,11061104640,2897866752,41702670336
13856,5.127,1.459,0,159744,7213002752,11031805952,2897866752,41702686720
13857,13.067,0.541,0,1081344,7256649728,10987868160,2897866752,41702821888
13858,10.266,1.621,0,1540096,7294873600,10949255168,2897866752,41702998016
13859,8.340,1.992,0,2818048,7321468928,10922053632,2897866752,41703342080
13860,8.244,1.979,0,102400,7108362240,11135107072,2897866752,41703374848
13861,7.446,1.456,0,0,7183335424,11060137984,2897866752,41703374848
13862,8.254,0.747,0,0,7223582720,11019837440,2897866752,41703378944
13863,6.505,1.626,0,8192,7263227904,10979987456,2897866752,41703387136
13864,6.589,1.741,0,294912,7187726336,11055448064,2897866752,41703387136
13865,4.663,2.040,0,53248,7137067008,11106140160,2897866752,41703403520
13866,4.744,1.498,0,16384,7201079296,11042013184,2897866752,41703403520
13867,5.375,1.042,0,0,7246843904,10996060160,2897866752,41703411712
13868,5.998,1.791,0,348160,7285846016,10956988416,2897866752,41703415808
13869,5.814,1.578,0,2498560,7316537344,10925989888,2897866752,41703657472
13870,3.784,1.788,0,1712128,7340773376,10901954560,2897866752,41703301120
13871,3.756,0.835,0,1449984,7385182208,10857340928,2897866752,41703399424
13872,3.792,1.375,0,1675264,7413874688,10828165120,2897866752,41703710720
13873,4.778,1.703,0,1581056,7440998400,10801197056,2897866752,41703448576
13874,4.578,1.581,0,2465792,7465906176,10775965696,2897866752,41703673856
13875,3.948,1.912,0,2301952,7498575872,10743386112,2897866752,41703542784
13876,4.923,0.751,0,208896,7540862976,10700980224,2897866752,41703628800
13877,4.975,1.617,0,663552,7575113728,10666672128,2897866752,41703677952
13878,5.035,1.789,0,1781760,7582535680,10658779136,2897866752,41704009728
13879,3.333,1.792,0,6512640,7589146624,10652532736,2897870848,41703641088
13880,3.325,1.663,0,1601536,7588265984,10653339648,2897870848,41703755776
13881,3.460,0.792,0,1646592,7591051264,10650198016,2897870848,41704071168
13882,2.956,1.665,0,1798144,7589228544,10652213248,2897870848,41703739392
13883,3.614,1.703,0,1351680,7591931904,10649210880,2897870848,41704030208
13884,3.506,1.795,0,1282048,7595732992,10645303296,2897870848,41704136704
13885,4.078,1.706,0,73728,7129423872,11111518208,2897870848,41704165376
13886,4.911,1.082,0,147456,7168000000,11073028096,2897870848,41704169472
13887,4.794,1.584,0,0,7231242240,11009732608,2897870848,41704173568
13888,5.484,1.620,0,0,7278297088,10962669568,2897870848,41704181760
13889,5.762,1.545,0,3784704,7316975616,10923786240,2897870848,41704181760
13890,4.952,1.290,0,1257472,7349374976,10891276288,2897870848,41704300544
13891,5.951,0.749,0,544768,7385399296,10855108608,2897870848,41704452096
13892,4.583,1.583,0,974848,7413415936,10827505664,2897870848,41704030208
13893,4.875,1.833,0,1085440,7445684224,10795053056,2897870848,41704206336
13894,4.083,1.500,0,602112,7480659968,10759983104,2897870848,41704308736
13895,3.880,1.252,0,1118208,7511117824,10729414656,2897870848,41704411136
13896,3.510,1.045,0,880640,7541837824,10698469376,2897870848,41704570880
13897,5.198,1.497,0,811008,7573061632,10667073536,2897870848,41704742912
13898,3.536,1.581,0,983040,7601639424,10639089664,2897870848,41704157184
13899,3.750,1.417,0,3551232,7605968896,10634403840,2897874944,41704435712
13900,4.790,1.041,0,602112,7628619776,10611433472,2897874944,41704730624
13901,2.844,1.297,0,1085440,7630356480,10609594368,2897879040,41704845312
13902,4.219,1.587,0,143360,7624753152,10615074816,2897879040,41704927232
13903,3.925,1.545,0,28672,7628525568,10611277824,2897879040,41704951808
13904,4.491,1.705,0,28672,7633772544,10605973504,2897879040,41704992768
13905,3.630,0.668,0,147456,7637438464,10602274816,2897879040,41705025536
13906,3.288,1.748,0,569344,7643062272,10596503552,2897879040,41705123840
13907,3.708,1.542,0,827392,7639871488,10599596032,2897879040,41705230336
13908,3.203,1.622,0,1298432,7642464256,10597294080,2897879040,41704931328
13909,2.924,1.880,0,2174976,7645331456,10594291712,2897879040,41705009152
13910,3.585,0.667,0,2449408,7647285248,10592182272,2897879040,41705164800
13911,3.247,1.582,0,548864,7651094528,10588233728,2897879040,41705263104
13912,4.241,1.830,0,1077248,7652278272,10586947584,2897879040,41705373696
13913,3.497,1.624,0,1130496,7656407040,10582671360,2897879040,41705537536
13914,3.376,1.376,0,1449984,7658995712,10580205568,2897879040,41705259008
13915,3.542,0.750,0,856064,7662600192,10576367616,2897879040,41705394176
13916,3.003,1.710,0,815104,7663906816,10574970880,2897879040,41705484288
13917,3.378,1.710,0,557056,7665303552,10573434880,2897879040,41705639936
13918,3.614,1.786,0,2088960,7666667520,10571927552,2897879040,41705742336
13919,3.667,1.208,0,28672,7668609024,10569945088,2897879040,41705775104
13920,4.371,0.749,0,110592,7668719616,10569809920,2897879040,41705799680
13921,3.920,1.543,0,28672,7671357440,10567139328,2897879040,41705832448
13922,4.003,1.585,0,20480,7454109696,10784358400,2897879040,41705852928
13923,4.625,2.458,0,94208,7178407936,11060162560,2897879040,41705865216
13924,4.373,1.458,0,0,7247192064,10991337472,2897879040,41705865216
13925,5.083,0.917,0,1376256,7283548160,10954944512,2897879040,41705869312
13926,5.860,1.746,0,32768,7319793664,10918662144,2897879040,41705873408
13927,5.565,1.786,0,393216,7373086720,10865360896,2897879040,41705881600
13928,3.684,2.028,0,1359872,7125864448,11085262848,2897879040,41733271552
13929,0.582,0.831,0,0,7126310912,11084816384,2897879040,41733271552
13930,0.333,1.083,0,27926528,7126298624,11084816384,2897879040,41733283840
13931,0.333,1.292,0,0,7126585344,11084521472,2897879040,41733292032
13932,0.250,1.377,0,0,7125852160,11085250560,2897879040,41733296128
13933,0.333,1.458,0,331776,7126245376,11084845056,2897879040,41733300224
13934,0.500,0.416,0,0,7126732800,11084357632,2897879040,41733300224
13935,0.250,1.209,0,225280,7126749184,11084349440,2897879040,41733300224
13936,0.584,1.292,0,1404928,7127056384,11084455936,2897879040,41732886528
13937,0.292,1.376,0,0,7127011328,11084824576,2897879040,41732554752
13938,1.204,1.494,0,20480,7124230144,11087638528,2897879040,41732534272
13939,5.056,3.176,0,5660672,6413078528,11808563200,2897879040,41732538368
13940,2.007,2.258,16384,2752512,6393970688,11833819136,2897879040,41732423680
13941,0.167,1.336,0,0,6394380288,11833409536,2897879040,41732423680
13942,1.958,1.958,0,1622016,6296141824,11934683136,2897879040,41732386816
13943,4.455,3.039,0,1593344,6301069312,12133015552,2897879040,41533566976
13944,9.758,5.922,0,36237312,6486667264,11946229760,2897879040,41533853696
13945,16.145,3.421,0,1638400,6513258496,11904577536,2897879040,41544175616
13946,19.295,4.191,0,20987904,6719463424,11691081728,2897879040,41549004800
13947,25.927,3.751,0,35229696,6854356992,11567407104,2897879040,41535901696
